class,lm_0_x,lm_0_y,lm_0_z,lm_0_x,lm_0_y,lm_0_z,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_1_x,lm_1_y,lm_1_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_2_x,lm_2_y,lm_2_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_3_x,lm_3_y,lm_3_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_4_x,lm_4_y,lm_4_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_5_x,lm_5_y,lm_5_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_6_x,lm_6_y,lm_6_z,lm_6_x,lm_6_y,lm_6_z
0,0.5281139016151428,0.6497716903686523,-8.238175723818131e-07,0.6474897861480713,0.566420316696167,-0.028057005256414413,0.7235776782035828,0.43590018153190613,-0.03766966983675957,0.7441369295120239,0.3225492537021637,-0.050540950149297714,0.7267798185348511,0.23125137388706207,-0.057471513748168945,0.6301913857460022,0.3105681836605072,-0.008360342122614384,0.686001181602478,0.26148557662963867,-0.07015354186296463,0.6905050873756409,0.3659859895706177,-0.10582295805215836,0.6852484345436096,0.4471689760684967,-0.11627663671970367,0.5523315668106079,0.31564101576805115,-0.01159608829766512,0.6203660368919373,0.30267637968063354,-0.07255978137254715,0.6276684999465942,0.42165422439575195,-0.08501522988080978,0.6275757551193237,0.503943920135498,-0.07704661041498184,0.4781665503978729,0.33781465888023376,-0.024229753762483597,0.5556972622871399,0.35236334800720215,-0.0858396589756012,0.5637928247451782,0.4640916585922241,-0.07341042906045914,0.5624133348464966,0.5388621687889099,-0.045358967036008835,0.4062427282333374,0.3698413074016571,-0.039659593254327774,0.4837004840373993,0.3784823715686798,-0.0767844170331955,0.4957396686077118,0.46567314863204956,-0.06349188834428787,0.4935273826122284,0.522555947303772,-0.039691582322120667
0,0.44946321845054626,0.5806131362915039,-5.694741389561386e-07,0.5651423335075378,0.5046628713607788,-0.03249524161219597,0.635276198387146,0.3729384243488312,-0.04008609801530838,0.6494818329811096,0.25920724868774414,-0.04990348219871521,0.6287573575973511,0.17457449436187744,-0.05275474488735199,0.5534765720367432,0.28056347370147705,-0.009875183925032616,0.5855250358581543,0.20811599493026733,-0.0745285302400589,0.5842195749282837,0.30757442116737366,-0.10999492555856705,0.5812565088272095,0.39385920763015747,-0.11936894059181213,0.4715748429298401,0.28685516119003296,-0.01203838363289833,0.5156127214431763,0.2363007366657257,-0.08302374929189682,0.5205444097518921,0.3547837734222412,-0.09830687940120697,0.5222333669662476,0.4443438649177551,-0.08842538297176361,0.39482420682907104,0.3034129738807678,-0.024298394098877907,0.4486216902732849,0.2905209958553314,-0.09362471103668213,0.45689553022384644,0.4030674993991852,-0.08073252439498901,0.4587603807449341,0.47821348905563354,-0.049525510519742966,0.31893861293792725,0.3293880820274353,-0.03960645943880081,0.37952154874801636,0.32339417934417725,-0.08269909024238586,0.39295855164527893,0.40924200415611267,-0.07011586427688599,0.3970349431037903,0.4646081328392029,-0.04579254239797592
0,0.5338788628578186,0.6510004997253418,-7.689230301366479e-07,0.6531035900115967,0.5671049356460571,-0.029195470735430717,0.7271155714988708,0.43758153915405273,-0.039467331022024155,0.741936206817627,0.32632073760032654,-0.053483907133340836,0.7338607311248779,0.23377254605293274,-0.06175047531723976,0.6324408650398254,0.3086434304714203,-0.007006331812590361,0.6853025555610657,0.26188862323760986,-0.06822149455547333,0.69283527135849,0.3647097647190094,-0.10456440597772598,0.6902666091918945,0.4436997175216675,-0.11570246517658234,0.5542855262756348,0.31480637192726135,-0.009962217882275581,0.6201750040054321,0.30507615208625793,-0.07104674726724625,0.6313575506210327,0.4195535182952881,-0.08570583164691925,0.6341109871864319,0.5012620091438293,-0.07959113270044327,0.4802515506744385,0.33776962757110596,-0.022322801873087883,0.5568504929542542,0.35694438219070435,-0.0855645090341568,0.5662879347801208,0.46893683075904846,-0.07571310549974442,0.5653522610664368,0.5456762909889221,-0.04888911545276642,0.4101948142051697,0.370938777923584,-0.037484217435121536,0.48710864782333374,0.3814248740673065,-0.07688946276903152,0.5015943050384521,0.46842068433761597,-0.06512817740440369,0.5007010102272034,0.5280258655548096,-0.04173040762543678
0,0.5365773439407349,0.6504767537117004,-9.156430564871698e-07,0.6584147214889526,0.5685746669769287,-0.027833934873342514,0.7291932106018066,0.4400292932987213,-0.036681342869997025,0.7433043122291565,0.32656607031822205,-0.0491243340075016,0.7357021570205688,0.2353750765323639,-0.05598803609609604,0.6421949863433838,0.3146625757217407,-0.007396751549094915,0.694342315196991,0.26822173595428467,-0.06619852781295776,0.696977972984314,0.3713885247707367,-0.10072164982557297,0.6902052164077759,0.4520227015018463,-0.11130724847316742,0.562808632850647,0.31777364015579224,-0.009420710615813732,0.6249023675918579,0.3137487471103668,-0.06762274354696274,0.6301155686378479,0.4294794797897339,-0.08049768954515457,0.6296042799949646,0.5118663311004639,-0.07419106364250183,0.488674521446228,0.33891725540161133,-0.02059982158243656,0.5604241490364075,0.3646736145019531,-0.08014342933893204,0.5673741698265076,0.4732605218887329,-0.07065027207136154,0.5655326843261719,0.5489067435264587,-0.045613814145326614,0.4172104597091675,0.36943522095680237,-0.03454587981104851,0.4894493818283081,0.3869905471801758,-0.07113631814718246,0.5005275011062622,0.47374340891838074,-0.06050172075629234,0.4988541305065155,0.5317034721374512,-0.03913228213787079
0,0.5354653000831604,0.6521419286727905,-7.432070106005995e-07,0.6549028158187866,0.573114275932312,-0.028115471825003624,0.7329342365264893,0.4441494941711426,-0.03695658966898918,0.7541403770446777,0.3278444707393646,-0.04922082647681236,0.7397692203521729,0.23427940905094147,-0.05515327304601669,0.6443208456039429,0.3246702551841736,-0.0059152753092348576,0.6994146108627319,0.2679455876350403,-0.06765366345643997,0.6983482837677002,0.3705745339393616,-0.10250400751829147,0.6917942762374878,0.4522360861301422,-0.11212939769029617,0.5640789270401001,0.3265451490879059,-0.008140144869685173,0.632535457611084,0.3105502128601074,-0.06920644640922546,0.6357558965682983,0.4257051646709442,-0.08220884948968887,0.6352994441986084,0.5094093084335327,-0.07452724128961563,0.48870596289634705,0.3439379930496216,-0.02008131518959999,0.5676959156990051,0.3609825670719147,-0.08137401938438416,0.5722531676292419,0.4722846746444702,-0.07000233232975006,0.5693583488464355,0.549672544002533,-0.04284485802054405,0.4166547656059265,0.3721330165863037,-0.035084497183561325,0.498646080493927,0.39048081636428833,-0.07317457348108292,0.5057011246681213,0.4804099202156067,-0.06290031224489212,0.501534104347229,0.539360523223877,-0.04127251356840134
0,0.5406256914138794,0.6561329364776611,-7.703905566813773e-07,0.6594529747962952,0.5747571587562561,-0.02865300327539444,0.735137939453125,0.444040983915329,-0.03781236708164215,0.7535685896873474,0.33004358410835266,-0.05104970186948776,0.7427502870559692,0.23640665411949158,-0.058503519743680954,0.6495115756988525,0.31757184863090515,-0.005300053395330906,0.6996314525604248,0.2659261226654053,-0.06978438049554825,0.7050358653068542,0.3659208416938782,-0.10718478262424469,0.7018702030181885,0.448322594165802,-0.11795073002576828,0.5699809789657593,0.3221030533313751,-0.008432433009147644,0.6337601542472839,0.31144556403160095,-0.07416003197431564,0.6412545442581177,0.4293577969074249,-0.08949722349643707,0.6412062644958496,0.5138979554176331,-0.0821298137307167,0.4939599633216858,0.34238776564598083,-0.021525811403989792,0.5682351589202881,0.36218294501304626,-0.0889589712023735,0.5749160051345825,0.47618889808654785,-0.0800647959113121,0.5726969242095947,0.5529897212982178,-0.05236639082431793,0.42014849185943604,0.3740176260471344,-0.037366583943367004,0.49769338965415955,0.38944438099861145,-0.0802164375782013,0.5100430846214294,0.4793139696121216,-0.07081658393144608,0.5086519122123718,0.5383583903312683,-0.04834913834929466
0,0.5346269011497498,0.6537199020385742,-7.955976570883649e-07,0.658795177936554,0.5714942216873169,-0.027023226022720337,0.7368387579917908,0.4406091570854187,-0.035812534391880035,0.7560986876487732,0.32566285133361816,-0.04867171123623848,0.7451170682907104,0.23165833950042725,-0.055990129709243774,0.6502985954284668,0.31565430760383606,-0.004874206148087978,0.7040588855743408,0.2684096693992615,-0.06678970903158188,0.7044071555137634,0.3698100447654724,-0.10328918695449829,0.6977750658988953,0.4499569237232208,-0.11427310854196548,0.5702228546142578,0.31944483518600464,-0.007921603508293629,0.636001467704773,0.3158641755580902,-0.07009492069482803,0.6387230753898621,0.4318836033344269,-0.08466695994138718,0.6357144713401794,0.5148269534111023,-0.07833938300609589,0.4948355257511139,0.33889493346214294,-0.020554393529891968,0.5707380175590515,0.3617827892303467,-0.08234865218400955,0.5739923715591431,0.472079336643219,-0.07160778343677521,0.5688990950584412,0.5481195449829102,-0.044969528913497925,0.4219960570335388,0.3687368631362915,-0.03613371029496193,0.5005882382392883,0.3853429853916168,-0.07398010045289993,0.5080332159996033,0.4738052189350128,-0.06265389919281006,0.5028910636901855,0.5316199064254761,-0.04026729241013527
0,0.5283534526824951,0.6536399126052856,-7.63088451094518e-07,0.6529133319854736,0.5787786245346069,-0.024183062836527824,0.7390731573104858,0.4501870274543762,-0.03538684546947479,0.7651567459106445,0.32796627283096313,-0.04847044125199318,0.7518022656440735,0.2330721914768219,-0.054880138486623764,0.6546631455421448,0.3529895842075348,-0.02506309375166893,0.7025542259216309,0.2641288638114929,-0.08274529129266739,0.6987870931625366,0.35937759280204773,-0.11128383129835129,0.6927670836448669,0.4427998661994934,-0.11686435341835022,0.571247935295105,0.35187092423439026,-0.02706519141793251,0.6339813470840454,0.3049941956996918,-0.08146152645349503,0.6327077746391296,0.4112653434276581,-0.08849242329597473,0.6296293139457703,0.49523597955703735,-0.07917466759681702,0.49289190769195557,0.3603440523147583,-0.036041975021362305,0.5639595985412598,0.35823720693588257,-0.08581753075122833,0.5644592642784119,0.46120598912239075,-0.06825961917638779,0.5604825615882874,0.5362541079521179,-0.04141471907496452,0.4169292747974396,0.37483662366867065,-0.047843653708696365,0.49256691336631775,0.3815915882587433,-0.07528624683618546,0.4956733286380768,0.4675840139389038,-0.0604935958981514,0.4909798800945282,0.5246298313140869,-0.039049964398145676
0,0.5307020545005798,0.6586126685142517,-9.53688640947803e-07,0.6553959846496582,0.5794619917869568,-0.03275991976261139,0.7351000308990479,0.4522444009780884,-0.04288625717163086,0.7586276531219482,0.33538973331451416,-0.05584750324487686,0.7517540454864502,0.23814567923545837,-0.06362044811248779,0.6616748571395874,0.32429635524749756,-0.008646246045827866,0.7090720534324646,0.27290111780166626,-0.07260527461767197,0.7035320997238159,0.37025004625320435,-0.11103081703186035,0.6904458999633789,0.4551113247871399,-0.1227506548166275,0.5818122625350952,0.32122373580932617,-0.008515586145222187,0.6303827166557312,0.31659650802612305,-0.07037859410047531,0.6263574361801147,0.4323095679283142,-0.08573615550994873,0.6203680634498596,0.5157996416091919,-0.07952644675970078,0.5036154985427856,0.3373453915119171,-0.018575944006443024,0.5596311688423157,0.36642956733703613,-0.07994822412729263,0.5589734315872192,0.47372108697891235,-0.07141625881195068,0.5537540316581726,0.5474247932434082,-0.04595361649990082,0.4257088005542755,0.3649827241897583,-0.03191984444856644,0.48320072889328003,0.3921773433685303,-0.06830138713121414,0.49189817905426025,0.47974249720573425,-0.05756868049502373,0.4900818467140198,0.5352490544319153,-0.035243891179561615
0,0.5320227742195129,0.6542091965675354,-7.992431960701651e-07,0.6581759452819824,0.5760971307754517,-0.029657423496246338,0.7426945567131042,0.4491262137889862,-0.03661344200372696,0.7687389254570007,0.33246129751205444,-0.047120608389377594,0.759569525718689,0.2369776964187622,-0.05213068798184395,0.6696356534957886,0.3341436982154846,-0.0006169728585518897,0.7058008909225464,0.27231064438819885,-0.06067800149321556,0.7010607719421387,0.36592912673950195,-0.09632381796836853,0.6952815055847168,0.44904011487960815,-0.10622378438711166,0.5855434536933899,0.3339015245437622,-0.0011261006584390998,0.6302845478057861,0.3103870749473572,-0.06367520987987518,0.628197431564331,0.4231552183628082,-0.08049920946359634,0.6276682019233704,0.5109167695045471,-0.07388562709093094,0.5047357678413391,0.34807559847831726,-0.011417016386985779,0.5567665100097656,0.35931065678596497,-0.07332035154104233,0.5592555403709412,0.467674195766449,-0.06472214311361313,0.5590947270393372,0.5456525087356567,-0.038137421011924744,0.4240504503250122,0.3713894486427307,-0.02461782842874527,0.48292744159698486,0.3829653561115265,-0.06144590675830841,0.4908685088157654,0.4701171815395355,-0.05041532218456268,0.49145781993865967,0.5285006761550903,-0.027500441297888756
0,0.525263786315918,0.6529820561408997,-7.827982813068957e-07,0.652497410774231,0.5809682607650757,-0.02627739869058132,0.7432013154029846,0.45920538902282715,-0.03404805064201355,0.7759664058685303,0.3362900912761688,-0.04252546653151512,0.7620195150375366,0.23962080478668213,-0.04536055028438568,0.6831750273704529,0.3799440562725067,-0.01680731028318405,0.6989646553993225,0.26978275179862976,-0.06933358311653137,0.6858223080635071,0.3526153564453125,-0.09648498147726059,0.679395318031311,0.4392457902431488,-0.1008642166852951,0.595392107963562,0.3754761815071106,-0.014644533395767212,0.6154153347015381,0.2963276505470276,-0.06679745018482208,0.6064367890357971,0.40016883611679077,-0.07729628682136536,0.6039191484451294,0.48768532276153564,-0.06875699758529663,0.5101833343505859,0.3774384558200836,-0.01918180286884308,0.532235324382782,0.34962043166160583,-0.06555775552988052,0.5290648937225342,0.4467766284942627,-0.05035105347633362,0.5283091068267822,0.5176199674606323,-0.024512195959687233,0.42418837547302246,0.3840189576148987,-0.025873813778162003,0.4609927535057068,0.36527422070503235,-0.0465160496532917,0.45985811948776245,0.44587957859039307,-0.0269014872610569,0.4575270414352417,0.4991103410720825,-0.0024733322206884623
0,0.5223348736763,0.6466621160507202,-8.938875453168293e-07,0.6482991576194763,0.5865907669067383,-0.04384725168347359,0.7428941130638123,0.45616215467453003,-0.05257748067378998,0.769922137260437,0.3354074954986572,-0.05988407880067825,0.7606430649757385,0.2396756261587143,-0.05981406942009926,0.6698735952377319,0.35258302092552185,-0.019050326198339462,0.6994802951812744,0.27073216438293457,-0.08389928191900253,0.6854760050773621,0.37211576104164124,-0.11636783182621002,0.673358142375946,0.4564579129219055,-0.12229848653078079,0.5830065608024597,0.35202348232269287,-0.012501653283834457,0.612554669380188,0.29276326298713684,-0.08165711909532547,0.6027495265007019,0.41464632749557495,-0.09444104135036469,0.5971649885177612,0.5018492937088013,-0.0816899761557579,0.5022260546684265,0.3603275418281555,-0.01677790656685829,0.5279302000999451,0.34958428144454956,-0.08431585878133774,0.5262426137924194,0.46491900086402893,-0.07110989838838577,0.5245298743247986,0.5374046564102173,-0.039542872458696365,0.42123013734817505,0.37573325634002686,-0.024387309327721596,0.45644423365592957,0.37097540497779846,-0.06271065026521683,0.4590216875076294,0.4658327102661133,-0.047505587339401245,0.4581473469734192,0.522087574005127,-0.021310672163963318
